1204011,1204,Badiri,1.5985142,98.8583309
1204020,1204,Sibabangun,1.5883012,99.0018424
1204021,1204,Lumut,1.514724,98.938766
1204022,1204,Sukabangun,1.4594121,98.9300538
1204030,1204,Pandan,1.689785,98.8417888
1204031,1204,Tukka,1.7133267,98.9466146
1204032,1204,Sarudik,1.7425426,98.8693609
1204040,1204,Tapian Nauli,1.7911565,98.770147
1204041,1204,Sitahuis,1.8005242,98.8252502
1204050,1204,Kolang,1.8685224,98.7260927
1204060,1204,Sorkam,1.9170949,98.6710603
1204061,1204,Sorkam Barat,1.9176519,98.5611142
1204062,1204,Pasaribu Tobing,1.9849758,98.6380598
1204070,1204,Barus,2.0200601,98.4129396
1204071,1204,Sosor Gadong,1.9807938,98.5116903
1204072,1204,Andam Dewi,2.0735552,98.385532
1204073,1204,Barus Utara,2.0587362,98.434873
1204080,1204,Manduamas,2.1812448,98.2431747
1204081,1204,Sirandorung,2.102979,98.3307468
1205030,1205,Parmonangan,2.0810326,98.7921836
1205040,1205,Adiankoting,1.866667,98.9
1205050,1205,Sipoholon,2.0610237,98.9024603
1205060,1205,Tarutung,2.0118822,98.9797712
1205061,1205,Siatas Barita,2.0117998,99.0460525
1205070,1205,Pahae Julu,1.8667206,99.0792263
1205080,1205,Pahae Jae,1.8277102,99.1677572
1205081,1205,Purbatua,1.7511523,99.0792263
1205082,1205,Simangumban,1.7600593,99.2231387
1205090,1205,Pangaribuan,2.005759,99.16256
1205100,1205,Garoga,2.000562,99.3229213
1205110,1205,Sipahutar,2.1565867,99.1456153
1205120,1205,Siborongborong,2.2155425,99.0349977
1205130,1205,Pagaran,2.177468,98.9024603
1205180,1205,Muara,2.3279397,98.9631789
1206030,1206,Balige,2.3337119,99.083252
1206031,1206,Tampahan,2.308097,99.0184183
1206040,1206,Laguboti,2.3314866,99.1677572
1206050,1206,Habinsaran,2.3692818,99.3451118
1206051,1206,Borbor,2.2138864,99.3007367
1206052,1206,Nassau,2.266667,99.416667
1206060,1206,Silaen,2.4476333,99.3007367
1206061,1206,Sigumpar,2.3996654,99.1788304
1206070,1206,Porsea,2.4781016,99.1345466
1206071,1206,Pintu Pohan Meranti,2.5254975,99.3451118
1206072,1206,Siantar Narumonda,2.4773277,99.245302
1206073,1206,Parmaksian,2.4971902,99.2009815
1206080,1206,Lumban Julu,2.566879,99.0349977
1206081,1206,Uluan,2.4393178,99.0902873
1206082,1206,Ajibata,2.5968341,98.9576571
1206083,1206,Bonatua Lunasi,2.536793,99.1345466
1207050,1207,Bilah Hulu,2.016312,99.9241575
1207070,1207,Pangkatan,2.15,100
1207080,1207,Bilah Barat,2.0560544,99.745565
1207130,1207,Bilah Hilir,2.3253633,100.0583451
1207140,1207,Panai Hulu,2.4316223,100.1591213
1207150,1207,Panai Tengah,2.3629286,100.2375823
1207160,1207,Panai Hilir,2.6362972,100.1927389
1207210,1207,Rantau Selatan,2.0650987,99.8459774
1207220,1207,Rantau Utara,2.1232811,99.8236533
1208010,1208,Bandar Pasir Mandoge,2.7806672,99.3229213
1208020,1208,Bandar Pulau,2.6426739,99.389511
1208021,1208,Aek Songsongan,2.6044661,99.2563859
1208022,1208,Rahuning,2.7102164,99.5339744
1208030,1208,Pulau Rakyat,2.7186909,99.7009754
1208031,1208,Aek Kuasan,2.669569,99.7121206
1208032,1208,Aek Ledong,2.6111462,99.6675486
1208040,1208,Sei Kepayang,2.854921,99.8571416
1208041,1208,Sei Kepayang Barat,2.958366,99.8515593
1208042,1208,Sei Kepayang Timur,2.9426309,99.9576849
1208050,1208,Tanjung Balai,3.0424911,99.8236533
1208060,1208,Simpang Empat,2.8755633,99.745565
1208061,1208,Teluk Dalam,2.8073607,99.6675486
1208070,1208,Air Batu,2.8667652,99.6230001
1208071,1208,Sei Dadap,2.9256811,99.6452714
1208080,1208,Buntu Pane,2.838442,99.4783816
1208081,1208,Tinggi Raja,2.8084662,99.5339744
1208082,1208,Setia Janji,2.9467469,99.4894972
1208090,1208,Meranti,3.0838599,99.6230001
1208091,1208,Pulo Bandring,3.0053916,99.5562219
1208092,1208,Rawang Panca Arga,3.0636787,99.6675486
1208100,1208,Air Joman,3.0040063,99.7121206
1208101,1208,Silau Laut,3.0756546,99.7093341
1208160,1208,Kisaran Barat,2.9902375,99.5951694
1208170,1208,Kisaran Timur,2.9898444,99.639703
1209010,1209,Silimakuta,2.9538144,98.6270628
1209011,1209,Pematang Silimahuta,2.9096293,98.5885858
1209020,1209,Purba,2.9233863,98.7260927
1209021,1209,Haranggaol Horison,2.8719851,98.6683097
